Des-I,Emp-I,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,day_period,is_high_season,delay_status
SBGL,GLO,SBGL,GLO,15,11,2017,Miercoles,I,afternoon,False,True
SBGL,GLO,SBGL,GLO,17,11,2017,Viernes,I,afternoon,False,True
SBGL,GLO,SBGL,GLO,19,11,2017,Domingo,I,afternoon,False,False
SBGL,GLO,SBGL,GLO,20,11,2017,Lunes,I,afternoon,False,False
SBGL,GLO,SBGL,GLO,22,11,2017,Miercoles,I,afternoon,False,True
SBGL,GLO,SBGL,GLO,24,11,2017,Viernes,I,afternoon,False,True
SBGL,GLO,SBGL,GLO,26,11,2017,Domingo,I,afternoon,False,True
SBGL,GLO,SBGL,GLO,27,11,2017,Lunes,I,afternoon,False,True
SBGL,GLO,SBGL,GLO,29,11,2017,Miercoles,I,afternoon,False,True
SBGR,GLO,SBGR,GLO,2,11,2017,Jueves,I,evening,False,True
SBGR,GLO,SBGR,GLO,6,11,2017,Lunes,I,evening,False,True
LEMD,IBE,LEMD,IBE,1,11,2017,Miercoles,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,2,11,2017,Jueves,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,3,11,2017,Viernes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,4,11,2017,Sabado,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,5,11,2017,Domingo,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,6,11,2017,Lunes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,7,11,2017,Martes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,8,11,2017,Miercoles,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,9,11,2017,Jueves,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,10,11,2017,Viernes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,11,11,2017,Sabado,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,12,11,2017,Domingo,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,13,11,2017,Lunes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,14,11,2017,Martes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,15,11,2017,Miercoles,I,afternoon,False,True
LEMD,IBE,LEMD,IBE,16,11,2017,Jueves,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,17,11,2017,Viernes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,18,11,2017,Sabado,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,19,11,2017,Domingo,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,20,11,2017,Lunes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,21,11,2017,Martes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,22,11,2017,Miercoles,I,afternoon,False,True
LEMD,IBE,LEMD,IBE,23,11,2017,Jueves,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,24,11,2017,Viernes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,25,11,2017,Sabado,I,afternoon,False,True
LEMD,IBE,LEMD,IBE,26,11,2017,Domingo,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,27,11,2017,Lunes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,28,11,2017,Martes,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,29,11,2017,Miercoles,I,afternoon,False,False
LEMD,IBE,LEMD,IBE,30,11,2017,Jueves,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,1,11,2017,Miercoles,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,2,11,2017,Jueves,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,4,11,2017,Sabado,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,5,11,2017,Domingo,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,6,11,2017,Lunes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,7,11,2017,Martes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,8,11,2017,Miercoles,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,9,11,2017,Jueves,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,11,11,2017,Sabado,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,12,11,2017,Domingo,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,13,11,2017,Lunes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,14,11,2017,Martes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,15,11,2017,Miercoles,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,16,11,2017,Jueves,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,18,11,2017,Sabado,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,19,11,2017,Domingo,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,20,11,2017,Lunes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,21,11,2017,Martes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,22,11,2017,Miercoles,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,23,11,2017,Jueves,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,25,11,2017,Sabado,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,26,11,2017,Domingo,I,afternoon,False,True
SAEZ,KLM,SAEZ,KLM,27,11,2017,Lunes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,28,11,2017,Martes,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,29,11,2017,Miercoles,I,afternoon,False,False
SAEZ,KLM,SAEZ,KLM,30,11,2017,Jueves,I,afternoon,False,False
SPJC,AVA,SPJC,LRC,1,11,2017,Miercoles,I,morning,False,False
SPJC,AVA,SPJC,LRC,2,11,2017,Jueves,I,morning,False,False
SPJC,AVA,SPJC,LRC,3,11,2017,Viernes,I,morning,False,False
SPJC,AVA,SPJC,LRC,4,11,2017,Sabado,I,morning,False,False
SPJC,AVA,SPJC,LRC,5,11,2017,Domingo,I,morning,False,False
SPJC,AVA,SPJC,LRC,6,11,2017,Lunes,I,morning,False,False
SPJC,AVA,SPJC,LRC,7,11,2017,Martes,I,morning,False,False
SPJC,AVA,SPJC,LRC,8,11,2017,Miercoles,I,morning,False,False
SPJC,AVA,SPJC,LRC,9,11,2017,Jueves,I,morning,False,False
SPJC,AVA,SPJC,LRC,10,11,2017,Viernes,I,morning,False,False
SPJC,AVA,SPJC,LRC,12,11,2017,Domingo,I,morning,False,False
SPJC,AVA,SPJC,LRC,13,11,2017,Lunes,I,morning,False,False
SPJC,AVA,SPJC,LRC,14,11,2017,Martes,I,morning,False,False
SPJC,AVA,SPJC,LRC,15,11,2017,Miercoles,I,morning,False,False
SPJC,AVA,SPJC,LRC,16,11,2017,Jueves,I,morning,False,False
SPJC,AVA,SPJC,LRC,17,11,2017,Viernes,I,morning,False,False
SPJC,AVA,SPJC,LRC,18,11,2017,Sabado,I,morning,False,False
SPJC,AVA,SPJC,LRC,19,11,2017,Domingo,I,morning,False,False
SPJC,AVA,SPJC,LRC,20,11,2017,Lunes,I,morning,False,True
SPJC,AVA,SPJC,LRC,21,11,2017,Martes,I,morning,False,False
SPJC,AVA,SPJC,LRC,22,11,2017,Miercoles,I,morning,False,False
SPJC,AVA,SPJC,LRC,23,11,2017,Jueves,I,morning,False,False
SPJC,AVA,SPJC,LRC,24,11,2017,Viernes,I,morning,False,False
SPJC,AVA,SPJC,LRC,25,11,2017,Sabado,I,morning,False,False
SPJC,AVA,SPJC,LRC,26,11,2017,Domingo,I,morning,False,True
SPJC,AVA,SPJC,LRC,27,11,2017,Lunes,I,morning,False,False
SPJC,AVA,SPJC,LRC,28,11,2017,Martes,I,morning,False,False
SPJC,AVA,SPJC,LRC,29,11,2017,Miercoles,I,morning,False,True
SPJC,AVA,SPJC,LRC,30,11,2017,Jueves,I,morning,False,False
SPJC,LRC,SPJC,LRC,17,11,2017,Viernes,I,morning,False,False
YSSY,QFU,YSSY,QFA,1,11,2017,Miercoles,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,3,11,2017,Viernes,I,afternoon,False,False
YSSY,QFU,YSSY,QFA,7,11,2017,Martes,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,8,11,2017,Miercoles,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,10,11,2017,Viernes,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,12,11,2017,Domingo,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,15,11,2017,Miercoles,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,17,11,2017,Viernes,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,19,11,2017,Domingo,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,21,11,2017,Martes,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,22,11,2017,Miercoles,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,24,11,2017,Viernes,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,26,11,2017,Domingo,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,28,11,2017,Martes,I,afternoon,False,True
YSSY,QFU,YSSY,QFA,29,11,2017,Miercoles,I,afternoon,False,True
KIAH,UAL,KIAH,UAL,1,11,2017,Miercoles,I,evening,False,False
KIAH,UAL,KIAH,UAL,3,11,2017,Viernes,I,evening,False,False
KIAH,UAL,KIAH,UAL,4,11,2017,Sabado,I,evening,False,False
KIAH,UAL,KIAH,UAL,5,11,2017,Domingo,I,evening,False,False
KIAH,UAL,KIAH,UAL,6,11,2017,Lunes,I,evening,False,False
KIAH,UAL,KIAH,UAL,8,11,2017,Miercoles,I,evening,False,False
KIAH,UAL,KIAH,UAL,9,11,2017,Jueves,I,evening,False,False
KIAH,UAL,KIAH,UAL,10,11,2017,Viernes,I,evening,False,False
KIAH,UAL,KIAH,UAL,11,11,2017,Sabado,I,evening,False,False
KIAH,UAL,KIAH,UAL,12,11,2017,Domingo,I,evening,False,False
KIAH,UAL,KIAH,UAL,14,11,2017,Martes,I,evening,False,True
KIAH,UAL,KIAH,UAL,14,11,2017,Martes,I,evening,False,False
KIAH,UAL,KIAH,UAL,15,11,2017,Miercoles,I,evening,False,False
KIAH,UAL,KIAH,UAL,16,11,2017,Jueves,I,evening,False,False
KIAH,UAL,KIAH,UAL,17,11,2017,Viernes,I,evening,False,False
KIAH,UAL,KIAH,UAL,18,11,2017,Sabado,I,evening,False,False
KIAH,UAL,KIAH,UAL,19,11,2017,Domingo,I,evening,False,False
KIAH,UAL,KIAH,UAL,20,11,2017,Lunes,I,evening,False,False
KIAH,UAL,KIAH,UAL,22,11,2017,Miercoles,I,evening,False,False
KIAH,UAL,KIAH,UAL,23,11,2017,Jueves,I,evening,False,False
KIAH,UAL,KIAH,UAL,24,11,2017,Viernes,I,evening,False,False
KIAH,UAL,KIAH,UAL,25,11,2017,Sabado,I,evening,False,False
KIAH,UAL,KIAH,UAL,26,11,2017,Domingo,I,evening,False,False
KIAH,UAL,KIAH,UAL,27,11,2017,Lunes,I,evening,False,False
KIAH,UAL,KIAH,UAL,29,11,2017,Miercoles,I,evening,False,False
KIAH,UAL,KIAH,UAL,30,11,2017,Jueves,I,evening,False,False
SPJC,PUE,SPJC,PUE,10,11,2017,Viernes,I,afternoon,False,False
SPJC,PUE,SPJC,PUE,13,11,2017,Lunes,I,afternoon,False,False
SPJC,PUE,SPJC,PUE,17,11,2017,Viernes,I,afternoon,False,True
SBGR,ONE,SBGR,ONE,1,11,2017,Miercoles,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,2,11,2017,Jueves,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,3,11,2017,Viernes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,4,11,2017,Sabado,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,5,11,2017,Domingo,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,6,11,2017,Lunes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,7,11,2017,Martes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,8,11,2017,Miercoles,I,afternoon,False,True
SBGR,ONE,SBGR,ONE,9,11,2017,Jueves,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,10,11,2017,Viernes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,11,11,2017,Sabado,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,12,11,2017,Domingo,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,13,11,2017,Lunes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,14,11,2017,Martes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,15,11,2017,Miercoles,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,16,11,2017,Jueves,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,17,11,2017,Viernes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,18,11,2017,Sabado,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,19,11,2017,Domingo,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,20,11,2017,Lunes,I,afternoon,False,True
SBGR,ONE,SBGR,ONE,21,11,2017,Martes,I,afternoon,False,True
SBGR,ONE,SBGR,ONE,22,11,2017,Miercoles,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,23,11,2017,Jueves,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,24,11,2017,Viernes,I,afternoon,False,True
SBGR,ONE,SBGR,ONE,25,11,2017,Sabado,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,26,11,2017,Domingo,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,27,11,2017,Lunes,I,afternoon,False,True
SBGR,ONE,SBGR,ONE,28,11,2017,Martes,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,29,11,2017,Miercoles,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,30,11,2017,Jueves,I,afternoon,False,False
SBGR,ONE,SBGR,ONE,1,11,2017,Miercoles,I,evening,False,False
SBGR,ONE,SBGR,ONE,2,11,2017,Jueves,I,evening,False,False
SBGR,ONE,SBGR,ONE,3,11,2017,Viernes,I,evening,False,False
SBGR,ONE,SBGR,ONE,4,11,2017,Sabado,I,evening,False,False
SBGR,ONE,SBGR,ONE,5,11,2017,Domingo,I,evening,False,False
SBGR,ONE,SBGR,ONE,6,11,2017,Lunes,I,evening,False,True
SBGR,ONE,SBGR,ONE,7,11,2017,Martes,I,evening,False,True
SBGR,ONE,SBGR,ONE,8,11,2017,Miercoles,I,evening,False,False
SBGR,ONE,SBGR,ONE,9,11,2017,Jueves,I,evening,False,False
SBGR,ONE,SBGR,ONE,10,11,2017,Viernes,I,evening,False,False
SBGR,ONE,SBGR,ONE,11,11,2017,Sabado,I,evening,False,False
SBGR,ONE,SBGR,ONE,12,11,2017,Domingo,I,evening,False,False
SBGR,ONE,SBGR,ONE,13,11,2017,Lunes,I,evening,False,True
SBGR,ONE,SBGR,ONE,14,11,2017,Martes,I,evening,False,True
SBGR,ONE,SBGR,ONE,15,11,2017,Miercoles,I,evening,False,False
SBGR,ONE,SBGR,ONE,16,11,2017,Jueves,I,evening,False,False
SBGR,ONE,SBGR,ONE,17,11,2017,Viernes,I,evening,False,False
SBGR,ONE,SBGR,ONE,18,11,2017,Sabado,I,evening,False,True
SBGR,ONE,SBGR,ONE,19,11,2017,Domingo,I,evening,False,False
SBGR,ONE,SBGR,ONE,20,11,2017,Lunes,I,evening,False,False
SBGR,ONE,SBGR,ONE,21,11,2017,Martes,I,evening,False,True
SBGR,ONE,SBGR,ONE,22,11,2017,Miercoles,I,evening,False,False
SBGR,ONE,SBGR,ONE,23,11,2017,Jueves,I,evening,False,True
SBGR,ONE,SBGR,ONE,24,11,2017,Viernes,I,evening,False,False
SBGR,ONE,SBGR,ONE,25,11,2017,Sabado,I,evening,False,True
SBGR,ONE,SBGR,ONE,27,11,2017,Lunes,I,evening,False,False
SBGR,ONE,SBGR,ONE,28,11,2017,Martes,I,evening,False,True
SBGR,ONE,SBGR,ONE,29,11,2017,Miercoles,I,evening,False,True
SBGR,ONE,SBGR,ONE,30,11,2017,Jueves,I,evening,False,False
SGAS,LAP,SGAS,LAP,1,11,2017,Miercoles,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,2,11,2017,Jueves,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,3,11,2017,Viernes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,6,11,2017,Lunes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,7,11,2017,Martes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,8,11,2017,Miercoles,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,9,11,2017,Jueves,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,10,11,2017,Viernes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,13,11,2017,Lunes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,14,11,2017,Martes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,15,11,2017,Miercoles,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,16,11,2017,Jueves,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,17,11,2017,Viernes,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,20,11,2017,Lunes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,21,11,2017,Martes,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,22,11,2017,Miercoles,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,23,11,2017,Jueves,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,24,11,2017,Viernes,I,afternoon,False,False
SGAS,LAP,SGAS,LAP,27,11,2017,Lunes,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,28,11,2017,Martes,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,29,11,2017,Miercoles,I,afternoon,False,True
SGAS,LAP,SGAS,LAP,30,11,2017,Jueves,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,1,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,2,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,6,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,7,11,2017,Martes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,8,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,9,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,13,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,14,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,15,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,16,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,20,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,21,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,22,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,23,11,2017,Jueves,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,27,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,28,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,29,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,30,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,2,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,4,11,2017,Sabado,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,6,11,2017,Lunes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,8,11,2017,Miercoles,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,10,11,2017,Viernes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,12,11,2017,Domingo,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,14,11,2017,Martes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,16,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,17,11,2017,Viernes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,18,11,2017,Sabado,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,19,11,2017,Domingo,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,20,11,2017,Lunes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,21,11,2017,Martes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,22,11,2017,Miercoles,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,23,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,24,11,2017,Viernes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,25,11,2017,Sabado,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,26,11,2017,Domingo,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,27,11,2017,Lunes,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,28,11,2017,Martes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,29,11,2017,Miercoles,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,30,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,1,11,2017,Miercoles,I,evening,False,False
SBGR,TAM,SBGR,TAM,2,11,2017,Jueves,I,evening,False,False
SBGR,TAM,SBGR,TAM,3,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,4,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,5,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,6,11,2017,Lunes,I,evening,False,False
SBGR,TAM,SBGR,TAM,7,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,8,11,2017,Miercoles,I,evening,False,False
SBGR,TAM,SBGR,TAM,9,11,2017,Jueves,I,evening,False,True
SBGR,TAM,SBGR,TAM,10,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,11,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,12,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,13,11,2017,Lunes,I,evening,False,False
SBGR,TAM,SBGR,TAM,14,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,15,11,2017,Miercoles,I,evening,False,True
SBGR,TAM,SBGR,TAM,16,11,2017,Jueves,I,evening,False,False
SBGR,TAM,SBGR,TAM,17,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,18,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,20,11,2017,Lunes,I,evening,False,True
SBGR,TAM,SBGR,TAM,21,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,22,11,2017,Miercoles,I,evening,False,False
SBGR,TAM,SBGR,TAM,23,11,2017,Jueves,I,evening,False,False
SBGR,TAM,SBGR,TAM,24,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,25,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,26,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,27,11,2017,Lunes,I,evening,False,False
SBGR,TAM,SBGR,TAM,28,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,29,11,2017,Miercoles,I,evening,False,False
SBGR,TAM,SBGR,TAM,30,11,2017,Jueves,I,evening,False,False
SBGR,TAM,SBGR,TAM,1,11,2017,Miercoles,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,2,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,4,11,2017,Sabado,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,6,11,2017,Lunes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,8,11,2017,Miercoles,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,9,11,2017,Jueves,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,11,11,2017,Sabado,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,13,11,2017,Lunes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,15,11,2017,Miercoles,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,16,11,2017,Jueves,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,18,11,2017,Sabado,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,22,11,2017,Miercoles,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,23,11,2017,Jueves,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,25,11,2017,Sabado,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,27,11,2017,Lunes,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,29,11,2017,Miercoles,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,30,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,1,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,2,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,3,11,2017,Viernes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,4,11,2017,Sabado,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,5,11,2017,Domingo,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,6,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,7,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,8,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,9,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,10,11,2017,Viernes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,11,11,2017,Sabado,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,12,11,2017,Domingo,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,13,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,14,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,15,11,2017,Miercoles,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,16,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,17,11,2017,Viernes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,18,11,2017,Sabado,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,19,11,2017,Domingo,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,20,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,21,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,22,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,23,11,2017,Jueves,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,24,11,2017,Viernes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,25,11,2017,Sabado,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,26,11,2017,Domingo,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,27,11,2017,Lunes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,28,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,29,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,30,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,3,11,2017,Viernes,I,evening,False,True
SBGR,TAM,SBGR,TAM,5,11,2017,Domingo,I,evening,False,True
SBGR,TAM,SBGR,TAM,7,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,10,11,2017,Viernes,I,evening,False,True
SBGR,TAM,SBGR,TAM,12,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,14,11,2017,Martes,I,evening,False,False
